"","lhs","","rhs","support","confidence","lift","count"
"[971]","{vi,mkdir}","=>","{cd}",0.0151464897733554,0.964788732394366,2.37391569219452,137
"[972]","{mkdir,cd}","=>","{vi}",0.0151464897733554,0.617117117117117,2.86835782339379,137
"[973]","{mv,chmod}","=>","{cd}",0.0151464897733554,0.958041958041958,2.35731488315819,137
"[974]","{cd,chmod}","=>","{mv}",0.0151464897733554,0.59825327510917,7.11064503726997,137
"[975]","{ll,chmod}","=>","{cd}",0.0151464897733554,0.978571428571429,2.40782877351158,137
"[976]","{cd,chmod}","=>","{ll}",0.0151464897733554,0.59825327510917,4.85309495368829,137
"[977]","{ls,chmod}","=>","{cd}",0.0151464897733554,0.944827586206897,2.32480019511463,137
"[978]","{cd,chmod}","=>","{ls}",0.0151464897733554,0.59825327510917,1.91479153339082,137
"[979]","{ll,X.l}","=>","{rm}",0.0151464897733554,0.57563025210084,3.6156775210084,137
"[980]","{z,k,m}","=>","{cd}",0.0151464897733554,0.958041958041958,2.35731488315819,137
"[981]","{cd,k,m}","=>","{z}",0.0151464897733554,0.658653846153846,3.11260399083675,137
"[982]","{cd,z,k}","=>","{m}",0.0151464897733554,0.548,6.18037406483791,137
"[983]","{cd,z,m}","=>","{k}",0.0151464897733554,0.608888888888889,13.3674757281553,137
"[984]","{rm,ll,X..2}","=>","{cd}",0.0151464897733554,0.992753623188406,2.44272484269291,137
"[985]","{cd,ll,X..2}","=>","{rm}",0.0151464897733554,0.59051724137931,3.70918642241379,137
"[986]","{cd,rm,X..2}","=>","{ll}",0.0151464897733554,0.520912547528517,4.22569864788828,137
"[987]","{ls,X.,mv}","=>","{cd}",0.0151464897733554,0.992753623188406,2.44272484269291,137
"[988]","{X.,cd,mv}","=>","{ls}",0.0151464897733554,0.691919191919192,2.21458212700251,137
"[989]","{ls,cp,X.l}","=>","{cd}",0.0151464897733554,0.985611510791367,2.42515128267353,137
"[990]","{cd,cp,X.l}","=>","{ls}",0.0151464897733554,0.702564102564103,2.24865262126409,137
"[991]","{ls,vi,rm,mv,cp}","=>","{cd}",0.0151464897733554,0.985611510791367,2.42515128267353,137
"[992]","{vi,cd,rm,mv,cp}","=>","{ls}",0.0151464897733554,0.774011299435028,2.47732915901976,137
"[993]","{ls,cd,rm,mv,cp}","=>","{vi}",0.0151464897733554,0.769662921348315,3.57739009434507,137
"[994]","{ls,vi,cd,mv,cp}","=>","{rm}",0.0151464897733554,0.769662921348315,4.8344452247191,137
"[995]","{ls,vi,cd,rm,cp}","=>","{mv}",0.0151464897733554,0.643192488262911,7.64477799781607,137
"[996]","{ls,vi,cd,rm,mv}","=>","{cp}",0.0151464897733554,0.578059071729958,7.6664872489699,137
"[997]","{cdn}","=>","{ls}",0.0150359314538419,0.97841726618705,3.13155844750951,136
"[998]","{tail}","=>","{ls}",0.0150359314538419,0.63849765258216,2.04359917466583,136
"[999]","{ls,lo}","=>","{elm}",0.0150359314538419,0.824242424242424,2.78493564709478,136
"[1000]","{rm,chmod}","=>","{cd}",0.0150359314538419,0.964539007092199,2.37330122936587,136
"[1001]","{cd,chmod}","=>","{rm}",0.0150359314538419,0.593886462882096,3.73034934497817,136
"[1002]","{ll,X..5}","=>","{rm}",0.0150359314538419,0.621004566210046,3.90068493150685,136
"[1003]","{rm,X..5}","=>","{ll}",0.0150359314538419,0.751381215469613,6.09528528602928,136
"[1004]","{vi,X..2}","=>","{ls}",0.0150359314538419,0.525096525096525,1.68064333669429,136
"[1005]","{rm,ll,X..5}","=>","{cd}",0.0150359314538419,1,2.46055495103373,136
"[1006]","{cd,ll,X..5}","=>","{rm}",0.0150359314538419,0.621004566210046,3.90068493150685,136
"[1007]","{cd,rm,X..5}","=>","{ll}",0.0150359314538419,0.751381215469613,6.09528528602928,136
"[1008]","{vi,rm,grep}","=>","{ls}",0.0150359314538419,0.693877551020408,2.22085012348889,136
"[1009]","{ls,rm,grep}","=>","{vi}",0.0150359314538419,0.743169398907104,3.45424831095311,136
"[1010]","{ls,vi,grep}","=>","{rm}",0.0150359314538419,0.621004566210046,3.90068493150685,136
"[1011]","{vi,X.,ll}","=>","{cd}",0.0150359314538419,0.985507246376812,2.42489473435208,136
"[1012]","{X.,cd,ll}","=>","{vi}",0.0150359314538419,0.68,3.1606372045221,136
"[1013]","{rm,ll,X.l}","=>","{cd}",0.0150359314538419,0.992700729927007,2.4425946959167,136
"[1014]","{cd,ll,X.l}","=>","{rm}",0.0150359314538419,0.581196581196581,3.65064102564103,136
"[1015]","{exit,elm,rm}","=>","{vi}",0.0150359314538419,0.644549763033175,2.99586464883611,136
"[1016]","{vi,exit,rm}","=>","{elm}",0.0150359314538419,0.612612612612613,2.06988460257044,136
"[1017]","{ll,z,k,m}","=>","{cd}",0.0150359314538419,0.971428571428571,2.3902533810042,136
"[1018]","{cd,z,k,m}","=>","{ll}",0.0150359314538419,0.992700729927007,8.0528951589146,136
"[1019]","{cd,ll,k,m}","=>","{z}",0.0150359314538419,0.660194174757282,3.11988312992665,136
"[1020]","{cd,ll,z,k}","=>","{m}",0.0150359314538419,0.596491228070175,6.72726079537997,136
"[1021]","{cd,ll,z,m}","=>","{k}",0.0150359314538419,0.693877551020408,15.233306914999,136
"[1022]","{ln}","=>","{cd}",0.0149253731343284,0.978260869565217,2.40706462601126,135
"[1023]","{X.f}","=>","{rm}",0.0149253731343284,0.572033898305085,3.59308792372881,135
"[1024]","{ls,cdn}","=>","{cd}",0.0149253731343284,0.992647058823529,2.44246263521731,135
"[1025]","{cd,cdn}","=>","{ls}",0.0149253731343284,0.978260869565217,3.13105787870396,135
"[1026]","{emacs,rm}","=>","{cd}",0.0149253731343284,0.924657534246575,2.27517067390105,135
"[1027]","{rm,mail}","=>","{vi}",0.0149253731343284,0.699481865284974,3.25118883427677,135
"[1028]","{vi,mail}","=>","{rm}",0.0149253731343284,0.511363636363636,3.21200284090909,135
"[1029]","{cp,X..1}","=>","{rm}",0.0149253731343284,0.808383233532934,5.07765718562874,135
"[1030]","{mv,X..1}","=>","{rm}",0.0149253731343284,0.794117647058823,4.98805147058824,135
"[1031]","{X.l,z}","=>","{cd}",0.0149253731343284,0.72972972972973,1.79554009940299,135
"[1032]","{ls,vi,X.,rm}","=>","{cd}",0.0149253731343284,0.971223021582734,2.38974761431334,135
"[1033]","{vi,X.,cd,rm}","=>","{ls}",0.0149253731343284,0.741758241758242,2.3740988311052,135
"[1034]","{ls,X.,cd,rm}","=>","{vi}",0.0149253731343284,0.681818181818182,3.16908810613847,135
"[1035]","{ls,vi,X.,cd}","=>","{rm}",0.0149253731343284,0.616438356164384,3.87200342465753,135
"[1036]","{ls,tail}","=>","{cd}",0.0148148148148148,0.985294117647059,2.42437031940088,134
"[1037]","{cd,tail}","=>","{ls}",0.0148148148148148,0.673366834170854,2.15520276541945,134
"[1038]","{mv,m}","=>","{ll}",0.0148148148148148,0.875816993464052,7.10472170931153,134
"[1039]","{rm,grep}","=>","{X.}",0.0148148148148148,0.515384615384615,7.54312920089619,134
"[1040]","{exit,X.}","=>","{cd}",0.0148148148148148,0.757062146892655,1.86279301377695,134
"[1041]","{elm,X.}","=>","{cd}",0.0148148148148148,0.73224043715847,1.80171783299738,134
"[1042]","{rm,z}","=>","{ll}",0.0148148148148148,0.676767676767677,5.49001222992254,134
"[1043]","{rm,cp,X..1}","=>","{cd}",0.0148148148148148,0.992592592592593,2.44232861806311,134
"[1044]","{cd,cp,X..1}","=>","{rm}",0.0148148148148148,0.807228915662651,5.07040662650602,134
"[1045]","{rm,mv,X..1}","=>","{cd}",0.0148148148148148,0.992592592592593,2.44232861806311,134
"[1046]","{cd,mv,X..1}","=>","{rm}",0.0148148148148148,0.792899408284024,4.98039940828402,134
"[1047]","{vi,X.,more}","=>","{cd}",0.0148148148148148,0.957142857142857,2.35510259598943,134
"[1048]","{X.,more,cd}","=>","{vi}",0.0148148148148148,0.663366336633663,3.0833240055763,134
"[1049]","{elm,rm,X.l}","=>","{cd}",0.0148148148148148,0.964028776978417,2.37204578013324,134
"[1050]","{elm,cd,X.l}","=>","{rm}",0.0148148148148148,0.606334841628959,3.8085407239819,134
"[1051]","{vi,exit,elm,rm}","=>","{ls}",0.0148148148148148,0.985294117647059,3.1535687523417,134
"[1052]","{ls,exit,elm,rm}","=>","{vi}",0.0148148148148148,0.644230769230769,2.99438196695391,134
"[1053]","{ls,vi,exit,elm}","=>","{rm}",0.0148148148148148,0.538152610441767,3.38027108433735,134
"[1054]","{ls,vi,exit,rm}","=>","{elm}",0.0148148148148148,0.614678899082569,2.07686613455429,134
"[1055]","{rm,mail}","=>","{elm}",0.0147042564953013,0.689119170984456,2.3283836016266,133
"[1056]","{man,X.l}","=>","{cd}",0.0147042564953013,0.970802919708029,2.38871393056559,133
"[1057]","{fg,mv}","=>","{cd}",0.0147042564953013,0.956834532374101,2.35434394595314,133
"[1058]","{grep,mv}","=>","{vi}",0.0147042564953013,0.826086956521739,3.83964877787211,133
"[1059]","{X.,X.l}","=>","{ls}",0.0147042564953013,0.689119170984456,2.20562027655853,133
"[1060]","{vi,X.,more}","=>","{ls}",0.0147042564953013,0.95,3.0406050955414,133
"[1061]","{ls,X.,more}","=>","{vi}",0.0147042564953013,0.655172413793103,3.04523868589857,133
"[1062]","{ls,vi,X.}","=>","{more}",0.0147042564953013,0.588495575221239,6.73790187072925,133
"[1063]","{mkdir}","=>","{rm}",0.0145936981757877,0.573913043478261,3.60489130434783,132
"[1064]","{ls,X.v}","=>","{cd}",0.0145936981757877,0.897959183673469,2.20947791521396,132
"[1065]","{cd,X.v}","=>","{ls}",0.0145936981757877,0.840764331210191,2.69098137855491,132
"[1066]","{vi,mail}","=>","{exit}",0.0145936981757877,0.5,2.28871457489879,132
"[1067]","{man,z}","=>","{cd}",0.0145936981757877,0.840764331210191,2.0687468378118,132
"[1068]","{ls,man}","=>","{vi}",0.0145936981757877,0.650246305418719,3.02234215442565,132
"[1069]","{exit,X.}","=>","{ls}",0.0145936981757877,0.745762711864407,2.38691568606283,132
"[1070]","{elm,rm,mail}","=>","{ls}",0.0145936981757877,0.992481203007519,3.17657200325655,132
"[1071]","{ls,rm,mail}","=>","{elm}",0.0145936981757877,0.737430167597765,2.49161593796107,132
"[1072]","{vi,rm,mail}","=>","{ls}",0.0145936981757877,0.977777777777778,3.12951167728238,132
"[1073]","{ls,rm,mail}","=>","{vi}",0.0145936981757877,0.737430167597765,3.42757238742127,132
"[1074]","{ls,vi,mail}","=>","{rm}",0.0145936981757877,0.552301255230126,3.46914225941423,132
"[1075]","{elm,fg,rm}","=>","{cd}",0.0145936981757877,0.804878048780488,1.9804466679052,132
"[1076]","{fg,cd,rm}","=>","{elm}",0.0145936981757877,0.613953488372093,2.07441512974433,132
"[1077]","{ls,vi,X..2}","=>","{cd}",0.0145936981757877,0.970588235294118,2.38818568776803,132
"[1078]","{vi,cd,X..2}","=>","{ls}",0.0145936981757877,0.532258064516129,1.7035648243271,132
"[1079]","{vi,grep,mv}","=>","{cd}",0.0145936981757877,0.992481203007519,2.44205453786807,132
"[1080]","{cd,grep,mv}","=>","{vi}",0.0145936981757877,0.825,3.83459660842754,132
"[1081]","{ls,vi,rm,grep}","=>","{cd}",0.0145936981757877,0.970588235294118,2.38818568776803,132
"[1082]","{vi,cd,rm,grep}","=>","{ls}",0.0145936981757877,0.6875,2.20043789808917,132
"[1083]","{ls,cd,rm,grep}","=>","{vi}",0.0145936981757877,0.758620689655172,3.52606584682993,132
"[1084]","{ls,vi,cd,grep}","=>","{rm}",0.0145936981757877,0.613953488372093,3.85639534883721,132
"[1085]","{X..3}","=>","{ls}",0.0144831398562742,0.552742616033755,1.76912843666855,131
"[1086]","{X.s}","=>","{ls}",0.0144831398562742,0.507751937984496,1.62512961042808,131
"[1087]","{rm,quota}","=>","{ls}",0.0144831398562742,0.922535211267606,2.95270027810173,131
"[1088]","{ls,quota}","=>","{rm}",0.0144831398562742,0.648514851485149,4.07348391089109,131
"[1089]","{ls,emacs}","=>","{cd}",0.0144831398562742,0.784431137724551,1.93013591967317,131
"[1090]","{X..3}","=>","{ll}",0.0143725815367606,0.548523206751055,4.44967928705228,130
"[1091]","{X..3}","=>","{rm}",0.0143725815367606,0.548523206751055,3.44541139240506,130
"[1092]","{dir,rm}","=>","{cd}",0.0143725815367606,0.962962962962963,2.36942328618063,130
"[1093]","{X.,X..5}","=>","{cd}",0.0143725815367606,1,2.46055495103373,130
"[1094]","{more,mv}","=>","{rm}",0.0143725815367606,0.742857142857143,4.66607142857143,130
"[1095]","{elm,grep}","=>","{cd}",0.0143725815367606,0.773809523809524,1.90400085496658,130
"[1096]","{X.,cp}","=>","{vi}",0.0143725815367606,0.797546012269939,3.70699058632148,130
"[1097]","{mv,z}","=>","{cd}",0.0143725815367606,0.928571428571429,2.28480102595989,130
"[1098]","{mv,ll,m}","=>","{cd}",0.0143725815367606,0.970149253731343,2.38710554951034,130
"[1099]","{cd,mv,m}","=>","{ll}",0.0143725815367606,0.89041095890411,7.22310952761226,130
"[1100]","{more,rm,mv}","=>","{ls}",0.0143725815367606,1,3.20063694267516,130
"[1101]","{ls,more,mv}","=>","{rm}",0.0143725815367606,0.751445086705202,4.72001445086705,130
"[1102]","{elm,more,rm}","=>","{cd}",0.0143725815367606,0.902777777777778,2.22133433079434,130
"[1103]","{elm,more,cd}","=>","{rm}",0.0143725815367606,0.560344827586207,3.51966594827586,130
"[1104]","{exit,elm,fg}","=>","{ls}",0.0143725815367606,0.769230769230769,2.46202841744243,130
"[1105]","{ls,exit,fg}","=>","{elm}",0.0143725815367606,0.860927152317881,2.90888535402138,130
"[1106]","{elm,fg,rm}","=>","{vi}",0.0143725815367606,0.792682926829268,3.68438698518537,130
"[1107]","{vi,fg,rm}","=>","{elm}",0.0143725815367606,0.718232044198895,2.42674965998469,130
"[1108]","{vi,X.,cp}","=>","{cd}",0.0143725815367606,1,2.46055495103373,130
"[1109]","{X.,cd,cp}","=>","{vi}",0.0143725815367606,0.807453416149068,3.75304015882237,130
"[1110]","{ls,elm,more,rm}","=>","{cd}",0.0143725815367606,0.909090909090909,2.23686813730339,130
"[1111]","{elm,more,cd,rm}","=>","{ls}",0.0143725815367606,1,3.20063694267516,130
"[1112]","{ls,elm,more,cd}","=>","{rm}",0.0143725815367606,0.575221238938053,3.61310840707965,130
"[1113]","{ps}","=>","{cd}",0.0142620232172471,0.589041095890411,1.44936798485549,129
"[1114]","{mkdir,rm}","=>","{cd}",0.0142620232172471,0.977272727272727,2.40463324760115,129
"[1115]","{mkdir,cd}","=>","{rm}",0.0142620232172471,0.581081081081081,3.64991554054054,129
"[1116]","{pwd,rm}","=>","{vi}",0.0142620232172471,0.772455089820359,3.59036808192454,129
"[1117]","{pwd,vi}","=>","{rm}",0.0142620232172471,0.632352941176471,3.97196691176471,129
"[1118]","{ls,X.s}","=>","{cd}",0.0142620232172471,0.984732824427481,2.42298922659047,129
"[1119]","{cd,X.s}","=>","{ls}",0.0142620232172471,0.544303797468354,1.74211884221559,129
"[1120]","{grep,make}","=>","{cd}",0.0142620232172471,1,2.46055495103373,129
"[1121]","{X..1,X.l}","=>","{cd}",0.0142620232172471,0.992307692307692,2.44162760525655,129
"[1122]","{fg,more}","=>","{cd}",0.0142620232172471,0.77710843373494,1.91211800411658,129
"[1123]","{ls,X.,X.l}","=>","{cd}",0.0142620232172471,0.969924812030075,2.38655329837106,129
"[1124]","{X.,cd,X.l}","=>","{ls}",0.0142620232172471,0.716666666666667,2.2937898089172,129
"[1125]","{ls,ll,cp}","=>","{cd}",0.0142620232172471,1,2.46055495103373,129
"[1126]","{ls,mv,ll}","=>","{cd}",0.0142620232172471,1,2.46055495103373,129
"[1127]","{elm,rm,mv}","=>","{cd}",0.0142620232172471,0.921428571428571,2.26722563345251,129
"[1128]","{elm,cd,mv}","=>","{rm}",0.0142620232172471,0.682539682539683,4.28720238095238,129
"[1129]","{vi,elm,mv}","=>","{ls}",0.0142620232172471,0.837662337662338,2.68105302340971,129
"[1130]","{ls,elm,mv}","=>","{vi}",0.0142620232172471,0.754385964912281,3.50638286363391,129
"[1131]","{ls,vi,X.,more}","=>","{cd}",0.0142620232172471,0.969924812030075,2.38655329837106,129
"[1132]","{vi,X.,more,cd}","=>","{ls}",0.0142620232172471,0.962686567164179,3.0812101910828,129
"[1133]","{ls,X.,more,cd}","=>","{vi}",0.0142620232172471,0.675392670157068,3.13922235435287,129
"[1134]","{ls,vi,X.,cd}","=>","{more}",0.0142620232172471,0.589041095890411,6.74414773712502,129
"[1135]","{ln}","=>","{X.s}",0.0141514648977336,0.927536231884058,32.5176946410516,128
"[1136]","{diff}","=>","{vi}",0.0141514648977336,0.707182320441989,3.28698051819003,128
"[1137]","{rm,X.f}","=>","{cd}",0.0141514648977336,0.948148148148148,2.33297062023939,128
"[1138]","{cd,X.f}","=>","{rm}",0.0141514648977336,0.691891891891892,4.34594594594595,128
"[1139]","{k,findall}","=>","{cd}",0.0141514648977336,0.888888888888889,2.18715995647443,128
"[1140]","{cd,findall}","=>","{k}",0.0141514648977336,0.65979381443299,14.4850365328796,128
"[1141]","{pwd,ll}","=>","{cd}",0.0141514648977336,0.96969696969697,2.38599267979029,128
"[1142]","{cp,X..1}","=>","{vi}",0.0141514648977336,0.766467065868264,3.56253577121194,128
"[1143]","{vi,X..1}","=>","{cp}",0.0141514648977336,0.514056224899598,6.81765183902766,128
"[1144]","{man,m}","=>","{cd}",0.0141514648977336,0.962406015037594,2.3680528852054,128
"[1145]","{exit,fg}","=>","{cd}",0.0141514648977336,0.649746192893401,1.59873621183918,128
"[1146]","{elm,cp}","=>","{vi}",0.0141514648977336,0.810126582278481,3.7654650240025,128
"[1147]","{exit,ll}","=>","{cd}",0.0141514648977336,0.920863309352518,2.26583477505265,128
"[1148]","{pwd,vi,rm}","=>","{cd}",0.0141514648977336,0.992248062015504,2.44148088164587,128
"[1149]","{pwd,cd,rm}","=>","{vi}",0.0141514648977336,0.785276073619632,3.64995996191653,128
"[1150]","{pwd,vi,cd}","=>","{rm}",0.0141514648977336,0.64,4.02,128
"[1151]","{ls,vi,man}","=>","{cd}",0.0141514648977336,0.96969696969697,2.38599267979029,128
"[1152]","{vi,man,cd}","=>","{ls}",0.0141514648977336,0.505928853754941,1.61929457969336,128
"[1153]","{ls,man,cd}","=>","{vi}",0.0141514648977336,0.684491978609626,3.18151590263313,128
"[1154]","{ls,fg,more}","=>","{cd}",0.0141514648977336,0.882758620689655,2.17207609470564,128
"[1155]","{fg,more,cd}","=>","{ls}",0.0141514648977336,0.992248062015504,3.17582580358465,128
"[1156]","{rm,mv,X.l}","=>","{ls}",0.0141514648977336,0.780487804878049,2.49805810160012,128
"[1157]","{ls,mv,X.l}","=>","{rm}",0.0141514648977336,0.739884393063584,4.64739884393064,128
"[1158]","{biff}","=>","{elm}",0.01404090657822,0.894366197183099,3.02186860422904,127
"[1159]","{X.rf}","=>","{rm}",0.01404090657822,1,6.28125,127
"[1160]","{tar}","=>","{mv}",0.01404090657822,0.671957671957672,7.98667167261123,127
"[1161]","{mv,tar}","=>","{cd}",0.01404090657822,1,2.46055495103373,127
"[1162]","{cd,tar}","=>","{mv}",0.01404090657822,0.675531914893617,8.02915396874214,127
"[1163]","{vi,mkdir}","=>","{ls}",0.01404090657822,0.894366197183099,2.86254149098412,127
"[1164]","{ls,mkdir}","=>","{vi}",0.01404090657822,0.601895734597156,2.79760890001607,127
"[1165]","{k,findall}","=>","{ll}",0.01404090657822,0.881944444444444,7.15442825112108,127
"[1166]","{ll,findall}","=>","{k}",0.01404090657822,0.651282051282051,14.2981702763256,127
"[1167]","{ll,X..3}","=>","{cd}",0.01404090657822,0.976923076923077,2.40377291370218,127
"[1168]","{cd,X..3}","=>","{ll}",0.01404090657822,0.599056603773585,4.85961164227092,127
"[1169]","{mv,make}","=>","{cd}",0.01404090657822,1,2.46055495103373,127
"[1170]","{man,m}","=>","{ll}",0.01404090657822,0.954887218045113,7.74614788091305,127
"[1171]","{man,ll}","=>","{m}",0.01404090657822,0.50597609561753,5.70642616566154,127
"[1172]","{more,mv}","=>","{vi}",0.01404090657822,0.725714285714286,3.37311701659081,127
"[1173]","{elm,cp}","=>","{ls}",0.01404090657822,0.80379746835443,2.57266387164396,127
"[1174]","{ls,elm,finger}","=>","{cd}",0.01404090657822,0.693989071038251,1.70759824470647,127
"[1175]","{elm,finger,cd}","=>","{ls}",0.01404090657822,0.920289855072464,2.9455137081141,127
"[1176]","{vi,cp,X..1}","=>","{cd}",0.01404090657822,0.9921875,2.44133186547878,127
"[1177]","{cd,cp,X..1}","=>","{vi}",0.01404090657822,0.765060240963855,3.55599685483971,127
"[1178]","{vi,cd,X..1}","=>","{cp}",0.01404090657822,0.526970954356846,6.98893296504058,127
"[1179]","{rm,ll,z}","=>","{cd}",0.01404090657822,0.947761194029851,2.33201849836779,127
"[1180]","{cd,rm,z}","=>","{ll}",0.01404090657822,0.709497206703911,5.75551769922589,127
"[1181]","{X.rf}","=>","{cd}",0.0139303482587065,0.992125984251969,2.4411805026004,126
"[1182]","{wc}","=>","{ll}",0.0139303482587065,0.67379679144385,5.46591208843913,126
"[1183]","{X.f}","=>","{vi}",0.0139303482587065,0.533898305084746,2.48155712717961,126
"[1184]","{rm,X.rf}","=>","{cd}",0.0139303482587065,0.992125984251969,2.4411805026004,126
"[1185]","{cd,X.rf}","=>","{rm}",0.0139303482587065,1,6.28125,126
"[1186]","{vi,diff}","=>","{cd}",0.0139303482587065,0.984375,2.42210877992383,126
"[1187]","{cd,diff}","=>","{vi}",0.0139303482587065,0.711864406779661,3.30874283623948,126
